,venue,latitude,longitude,category,center_lat,center_long
26,River's Edge at Riverlink Park,42.934113,-74.19111,American,42.943626232117474,-74.21554191114308
27,Amsterdam exit Toll Booth,42.925972,-74.197753,Toll Plaza,42.943626232117474,-74.21554191114308
0,Stewart's Shops,42.95689148,-74.23179061,Gas Station,42.943832117882415,-74.24618289952849
1,Campers World,42.93461494816529,-74.2450170305734,Sporting Goods,42.943832117882415,-74.24618289952849
2,Hill & Markes,42.93558531494916,-74.25970813640004,Office Supplies,42.943832117882415,-74.24618289952849
3,Mohawk Rest Area,42.9327447172214,-74.26028413296237,Plaza,42.943832117882415,-74.24618289952849
4,Amsterdam Amtrak Station,42.95365720309619,-74.21965927780462,Train Station,42.943832117882415,-74.24618289952849
0,Karen's Ice Cream & Produce,42.932929995790126,-74.28509563568544,Ice Cream,42.94402980270722,-74.27682420400575
1,Tribes Hill Deli,42.95019074076837,-74.29244746226367,Smoke Shop,42.94402980270722,-74.27682420400575
2,Hill & Markes,42.93558531494916,-74.25970813640004,Office Supplies,42.94402980270722,-74.27682420400575
3,Mohawk Rest Area,42.9327447172214,-74.26028413296237,Plaza,42.94402980270722,-74.27682420400575
4,Newkirk Excavating & Trucking,42.9453064,-74.3016542,Construction,42.94402980270722,-74.27682420400575
5,Furman Process,42.95872497558594,-74.26152801513672,Lawyer,42.94402980270722,-74.27682420400575
0,Jordan's Body Beast Gym,42.9259931929826,-73.32955478837748,Gym,42.9143762763784,-73.31236776688837
1,Hathaways Drive-in,42.92573476820147,-73.3375230374768,Movie Theater,42.9143762763784,-73.31236776688837
0,Brown's Brewing Co. Walloomsac,42.92511673982978,-73.34323420468148,Brewery,42.91482363854221,-73.34298401409788
1,Iron Coffee Co.,42.901253,-73.350878,Coffee Shop,42.91482363854221,-73.34298401409788
2,Cumberland Farms,42.90093100134127,-73.35233733057976,Convenience Store,42.91482363854221,-73.34298401409788
3,Stewart's Shops,42.89653669552205,-73.35169674719009,Convenience Store,42.91482363854221,-73.34298401409788
4,United States Postal Service,42.92754343076077,-73.34363624453545,Post Office,42.91482363854221,-73.34298401409788
5,Paraco Gas,42.91774164327184,-73.34992427340465,Home Services,42.91482363854221,-73.34298401409788
6,Hathaways Drive-in,42.92573476820147,-73.3375230374768,Movie Theater,42.91482363854221,-73.34298401409788
7,Brown’s Walloomsac Brewery,42.926502,-73.34465,Brewery,42.91482363854221,-73.34298401409788
8,Stewart's Shops,42.9280383454874,-73.34248423576355,Gas Station,42.91482363854221,-73.34298401409788
9,BYTE,42.901289,-73.351391,Pizza,42.91482363854221,-73.34298401409788
10,Pizza Bella,42.90110293559757,-73.35158766860543,Pizza,42.91482363854221,-73.34298401409788
11,Great Wall Chinese Restaurant,42.90000447449175,-73.35197338249239,Chinese,42.91482363854221,-73.34298401409788
12,Theresa's Country Cuisine,42.924686431884766,-73.32279968261719,Restaurant,42.91482363854221,-73.34298401409788
0,Iron Coffee Co.,42.901253,-73.350878,Coffee Shop,42.91526281635355,-73.37360095493412
1,Cumberland Farms,42.90093100134127,-73.35233733057976,Convenience Store,42.91526281635355,-73.37360095493412
2,Tops Friendly Markets,42.89526126890192,-73.3614438829865,Supermarket,42.91526281635355,-73.37360095493412
3,Paraco Gas,42.91774164327184,-73.34992427340465,Home Services,42.91526281635355,-73.37360095493412
4,Sorel's Diner,42.93532180786133,-73.36338806152344,Diner,42.91526281635355,-73.37360095493412
5,BYTE,42.901289,-73.351391,Pizza,42.91526281635355,-73.37360095493412
6,Pizza Bella,42.90110293559757,-73.35158766860543,Pizza,42.91526281635355,-73.37360095493412
7,Great Wall Chinese Restaurant,42.90000447449175,-73.35197338249239,Chinese,42.91526281635355,-73.37360095493412
0,None,42.915693809303285,-73.40421857660793,None,42.915693809303285,-73.40421857660793
0,Historic Barns At Nipmoose,42.91046200738823,-73.43476505465654,Event Space,42.91611661689183,-73.4348368663284
1,In The Boondocks!,42.93497905535941,-73.43178984918129,Farm,42.91611661689183,-73.4348368663284
0,None,42.916531238629005,-73.46545581130276,None,42.916531238629005,-73.46545581130276
0,The Quenelle,42.92042564586512,-73.50068092346191,Bakery,42.91693767403415,-73.4960753987366
1,Marpe Country Store LLC,42.9210581,-73.5004854,American,42.91693767403415,-73.4960753987366
2,Time Warner Cable,42.91339740135671,-73.5137003660202,Business Services,42.91693767403415,-73.4960753987366
3,Old Stable Pizzeria,42.92374420166016,-73.51675415039062,Food,42.91693767403415,-73.4960753987366
0,The Quenelle,42.92042564586512,-73.50068092346191,Bakery,42.91733592263605,-73.52669561583376
1,Marpe Country Store LLC,42.9210581,-73.5004854,American,42.91733592263605,-73.52669561583376
0,D L Construction,42.93601989746094,-73.5510025024414,Construction,42.91772598397298,-73.55731644979643
0,Chrissy's Cravings,42.89729105693306,-73.58602169799354,Burgers,42.91810785759266,-73.58793788782515
1,Stewart's Shops,42.90356545190853,-73.58579707610511,Convenience Store,42.91810785759266,-73.58793788782515
2,Schaghticoke Fairgrounds,42.906431223378405,-73.59011650085449,Park,42.91810785759266,-73.58793788782515
3,United States Postal Service,42.896025674289184,-73.58650624752045,Post Office,42.91810785759266,-73.58793788782515
4,Shop n' Save,42.90653710738144,-73.5845811878806,Grocery Store,42.91810785759266,-73.58793788782515
5,Schag-A-Val Diner,42.90336991,-73.5865330696,Breakfast,42.91810785759266,-73.58793788782515
6,Spectrum Schaghticoke,42.90313055962194,-73.58186602592468,Business Services,42.91810785759266,-73.58793788782515
0,Stewart's Shops,42.939121448101055,-73.65201472106182,Convenience Store,42.91884703991866,-73.64918252487506
1,Liberty Ridge Farm,42.923233228826334,-73.64262051612756,Farm,42.91884703991866,-73.64918252487506
2,United States Postal Service,42.937974,-73.65401999999999,Post Office,42.91884703991866,-73.64918252487506
3,Deer Run Campground,42.90925978731196,-73.6579352799727,Campground,42.91884703991866,-73.64918252487506
4,Stillwater Wood,42.937766,-73.654635,Furniture / Home,42.91884703991866,-73.64918252487506
5,Dom's Pizza,42.937904,-73.655309,Pizza,42.91884703991866,-73.64918252487506
0,Ugly Rooster Cafe,42.9077437930601,-73.68409922424243,Café,42.91920434776786,-73.67980569828951
1,Redbox,42.90861129760742,-73.68428802490234,Video Store,42.91920434776786,-73.67980569828951
2,Stewart's Shops,42.89984457778183,-73.68946316375217,Gas Station,42.91920434776786,-73.67980569828951
3,Dollar General,42.910331623770695,-73.68493350655737,Discount Store,42.91920434776786,-73.67980569828951
4,Bucciero's,42.905478,-73.684764,Pizza,42.91920434776786,-73.67980569828951
5,Subway,42.90362618544457,-73.6891410655902,Sandwiches,42.91920434776786,-73.67980569828951
6,Cumberland Farms,42.900928054135946,-73.68976056575775,Convenience Store,42.91920434776786,-73.67980569828951
7,Stewart's Shops,42.903226,-73.69002900000001,Convenience Store,42.91920434776786,-73.67980569828951
8,Riverside Veteran's Park,42.913542,-73.68208,Park,42.91920434776786,-73.67980569828951
9,Italian Fraternal Society,42.90849388361467,-73.69153290628205,Social Club,42.91920434776786,-73.67980569828951
10,Val's Sporting Goods,42.90382285545576,-73.68581968909615,Sporting Goods,42.91920434776786,-73.67980569828951
11,Mechanicville House Of Pizza,42.90422061324519,-73.6888774872831,Pizza,42.91920434776786,-73.67980569828951
12,Sub king,42.903206,-73.687218,Pizza,42.91920434776786,-73.67980569828951
13,Dunkin',42.90261322400093,-73.68872595767209,Donuts,42.91920434776786,-73.67980569828951
14,Deer Run Campground,42.90925978731196,-73.6579352799727,Campground,42.91920434776786,-73.67980569828951
0,The Fairways of Halfmoon,42.90280412911181,-73.71117158219842,Golf Course,42.91955346618557,-73.71042942455662
1,Redbox,42.90861129760742,-73.68428802490234,Video Store,42.91955346618557,-73.71042942455662
2,Subway,42.90362618544457,-73.6891410655902,Sandwiches,42.91955346618557,-73.71042942455662
3,Dollar General,42.910331623770695,-73.68493350655737,Discount Store,42.91955346618557,-73.71042942455662
4,Stewart's Shops,42.903226,-73.69002900000001,Convenience Store,42.91955346618557,-73.71042942455662
5,Hank Hudson Brewing Company,42.901939,-73.71153,Brewery,42.91955346618557,-73.71042942455662
6,Italian Fraternal Society,42.90849388361467,-73.69153290628205,Social Club,42.91955346618557,-73.71042942455662
7,Crow Hill Country Crafts,42.931251525878906,-73.73473358154297,Arts & Crafts,42.91955346618557,-73.71042942455662
8,Riverside Veteran's Park,42.913542,-73.68208,Park,42.91955346618557,-73.71042942455662
9,Mechanicville House Of Pizza,42.90422061324519,-73.6888774872831,Pizza,42.91955346618557,-73.71042942455662
0,Crow Hill Country Crafts,42.931251525878906,-73.73473358154297,Arts & Crafts,42.919894394766935,-73.74105369086928
1,Nordic Concrete Pumping,42.917951,-73.7601169,Construction,42.919894394766935,-73.74105369086928
2,Tri-State Drywall Inc,42.9236847,-73.760462,Construction,42.919894394766935,-73.74105369086928
3,Lumberjackie's Tree Service LLC,42.90820722169719,-73.76543641090392,Home Services,42.919894394766935,-73.74105369086928
0,The Mill,42.92811069625537,-73.79111399868088,American,42.920227133116576,-73.771678484419
1,Zack's Sports,42.931936,-73.7915982,Hobbies,42.920227133116576,-73.771678484419
2,Death Wish Coffee Co.,42.9097900390625,-73.78482818603516,Coffee Shop,42.920227133116576,-73.771678484419
3,Zim Smith Bike Trail,42.9193178371785,-73.74650001525879,Trail,42.920227133116576,-73.771678484419
4,Hangover Room,42.918860626647664,-73.79887567907626,Spa,42.920227133116576,-73.771678484419
5,Round Lake NY,42.935762026120486,-73.79078718230122,Lake,42.920227133116576,-73.771678484419
6,Lake Front,42.936456,-73.791145,Lake,42.920227133116576,-73.771678484419
0,The Mill,42.92811069625537,-73.79111399868088,American,42.92055168084864,-73.80230379239583
1,Stewart's Shops,42.93632331,-73.80798839,Convenience Store,42.92055168084864,-73.80230379239583
2,Leah's Cakery,42.937222,-73.79734,Bakery,42.92055168084864,-73.80230379239583
3,Lake Ridge Restaurant,42.93797930117561,-73.79483987857725,American,42.92055168084864,-73.80230379239583
4,Hannaford Supermarket,42.93436898467688,-73.81213496560667,Supermarket,42.92055168084864,-73.80230379239583
5,Shmaltz Brewing Company,42.901306,-73.792138,Brewery,42.92055168084864,-73.80230379239583
6,Dan's Ice Cream & Mini Golf,42.936604,-73.80753,Ice Cream,42.92055168084864,-73.80230379239583
7,Stewart's Shops,42.91100436,-73.82212761,Convenience Store,42.92055168084864,-73.80230379239583
8,Saratoga Wine Exchange,42.93448,-73.81199,Liquor Store,42.92055168084864,-73.80230379239583
9,Stewart's Shops,42.90331191109878,-73.7964393102941,Breakfast,42.92055168084864,-73.80230379239583
10,Zack's Sports,42.931936,-73.7915982,Hobbies,42.92055168084864,-73.80230379239583
11,United States Postal Service,42.9367456,-73.7947444,Post Office,42.92055168084864,-73.80230379239583
12,Exit 11 Gulf Truck Stop,42.93673321193021,-73.80684276032103,Gas Station,42.92055168084864,-73.80230379239583
13,Villa Pizza,42.9319850880295,-73.79116059314947,Pizza,42.92055168084864,-73.80230379239583
14,Trustco Bank,42.9349431,-73.8108289,Bank,42.92055168084864,-73.80230379239583
15,Zim Smith Mid-County Trail,42.93708751361369,-73.79677534103394,Trail,42.92055168084864,-73.80230379239583
16,Leah's Cakery,42.937241,-73.797235,Bakery,42.92055168084864,-73.80230379239583
17,Round Lake Auditorium,42.93675291542127,-73.79382615179655,Theater,42.92055168084864,-73.80230379239583
18,Round Lake NY,42.935762026120486,-73.79078718230122,Lake,42.92055168084864,-73.80230379239583
19,Singlecut North,42.901295,-73.792125,Brewery,42.92055168084864,-73.80230379239583
20,Slidin' Dirty,42.89958724930802,-73.81205324981937,Food Truck,42.92055168084864,-73.80230379239583
0,Lakeside Farms,42.92663548447759,-73.8558295870026,Farm,42.92086803758668,-73.83292960198851
1,Stewart's Shops,42.91100436,-73.82212761,Convenience Store,42.92086803758668,-73.83292960198851
2,Hannaford Supermarket,42.93436898467688,-73.81213496560667,Supermarket,42.92086803758668,-73.83292960198851
3,The Vista @ The Van Patten Golf Course,42.90336810209246,-73.82751736226182,American,42.92086803758668,-73.83292960198851
4,Van Patten Golf Club,42.9033907648304,-73.82760106726181,Golf Course,42.92086803758668,-73.83292960198851
5,Saratoga Wine Exchange,42.93448,-73.81199,Liquor Store,42.92086803758668,-73.83292960198851
6,Lakeside Farm Cider Mill & Market,42.92670471314642,-73.85587069662763,Breakfast,42.92086803758668,-73.83292960198851
7,Trustco Bank,42.9349431,-73.8108289,Bank,42.92086803758668,-73.83292960198851
8,Spectrum Ballston Lake,42.91025034230814,-73.85909914970398,Business Services,42.92086803758668,-73.83292960198851
0,Lakeside Farms,42.92663548447759,-73.8558295870026,Farm,42.92117620296381,-73.86355590038444
1,Wm. H Buckley Farm,42.93261784471386,-73.87564944468873,Farm,42.92117620296381,-73.86355590038444
2,Carney's,42.90954802477832,-73.87517825127203,New American,42.92117620296381,-73.86355590038444
3,Stewart's Shops,42.90912555620268,-73.87548238938533,Convenience Store,42.92117620296381,-73.86355590038444
4,Lakeside Farm Cider Mill & Market,42.92670471314642,-73.85587069662763,Breakfast,42.92117620296381,-73.86355590038444
5,Town Of Ballston Veteran's Bike Path,42.910527625506994,-73.87588942574645,Trail,42.92117620296381,-73.86355590038444
6,Sportline Power Products,42.9221612,-73.8836508,Motorsports Shop,42.92117620296381,-73.86355590038444
7,Ballston Lake Gutter Services,42.92615293477271,-73.84185791015625,Home Services,42.92117620296381,-73.86355590038444
8,Total Service Pro,42.9139862060547,-73.8410491943359,Construction,42.92117620296381,-73.86355590038444
9,Anchor Diamond Park,42.941047,-73.87461,Preserve,42.92117620296381,-73.86355590038444
0,Sam's Chinese,42.914337543388704,-73.89468324396378,Chinese,42.92147617662259,-73.89418267476972
1,Wm. H Buckley Farm,42.93261784471386,-73.87564944468873,Farm,42.92147617662259,-73.89418267476972
2,Mama's,42.91004584267194,-73.89877895617516,Fast Food,42.92147617662259,-73.89418267476972
3,Burnt Hills Cafe,42.90790208489168,-73.90007025400071,Diner,42.92147617662259,-73.89418267476972
4,Carney's,42.90954802477832,-73.87517825127203,New American,42.92147617662259,-73.89418267476972
5,Stewart’s Shop,42.909724,-73.898059,Convenience Store,42.92147617662259,-73.89418267476972
6,Dollar General,42.90496319201923,-73.90162249066196,Discount Store,42.92147617662259,-73.89418267476972
7,Pizza Works - Burnt Hills,42.90195330298801,-73.90486845256075,Pizza,42.92147617662259,-73.89418267476972
8,Stewart's Shops,42.90912555620268,-73.87548238938533,Convenience Store,42.92147617662259,-73.89418267476972
9,Fo'Castle Farm Country Store,42.9044889315579,-73.89671644457863,Farmer's Market,42.92147617662259,-73.89418267476972
10,Subway,42.90460131459124,-73.90189480365115,Sandwiches,42.92147617662259,-73.89418267476972
11,CVS pharmacy,42.910688,-73.898944,Pharmacy,42.92147617662259,-73.89418267476972
12,Sportline Power Products,42.9221612,-73.8836508,Motorsports Shop,42.92147617662259,-73.89418267476972
13,Dino's Pizza,42.91552358333333,-73.90508043333334,Pizza,42.92147617662259,-73.89418267476972
14,PTO Home Service & Repairs,42.915705,-73.881079,Construction,42.92147617662259,-73.89418267476972
15,"Burnt Hills Optical, Inc.",42.907806738564645,-73.90090709111767,Optical,42.92147617662259,-73.89418267476972
16,Town Of Ballston Veteran's Bike Path,42.910527625506994,-73.87588942574645,Trail,42.92147617662259,-73.89418267476972
0,Mama's,42.91004584267194,-73.89877895617516,Fast Food,42.92176795821512,-73.9248099123292
1,CVS pharmacy,42.910688,-73.898944,Pharmacy,42.92176795821512,-73.9248099123292
2,Dino's Pizza,42.91552358333333,-73.90508043333334,Pizza,42.92176795821512,-73.9248099123292
3,Little Troy Park,42.91555151238851,-73.9472361249408,Lake,42.92176795821512,-73.9248099123292
4,Magic Maze,42.90669631958008,-73.93759155273438,Playground,42.92176795821512,-73.9248099123292
5,JC Platt Builders LLC,42.94043,-73.93656,Construction,42.92176795821512,-73.9248099123292
6,Trust A Fence,42.90231,-73.93661,Construction,42.92176795821512,-73.9248099123292
7,"Burnt Hills Optical, Inc.",42.907806738564645,-73.90090709111767,Optical,42.92176795821512,-73.9248099123292
0,Charlton Tavern,42.93414263060374,-73.96018283258348,American,42.922051547402944,-73.95543760024648
1,Little Troy Park,42.91555151238851,-73.9472361249408,Lake,42.922051547402944,-73.95543760024648
2,Pro-Cut Landscape Services Inc.,42.934448,-73.958579,Construction,42.922051547402944,-73.95543760024648
3,Gideon Hawley Memorial Park,42.93462753295898,-73.96322631835938,Park,42.922051547402944,-73.95543760024648
